"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30"
"cell3956_2",8.32570199587408,8.86981202036488,-12.80441166504,8.71410376677132,8.15650856390948,-1.33471564072751,-1.12682285385042,2.03269751024237,5.46067576478296,8.14009720524715,-4.33688731949476,-3.58728278749224,0.537070717283406,5.22791821356435,-4.31231205235354,-1.13551742440344,0.443645575743564,-1.18072578577558,-0.881834132975865,4.08358590680918,2.92283818286987,0.164307809274799,1.43450362698692,-1.29025271388583,1.311934633939,-2.08693193258628,-2.0692173026589,-2.35749169162285,-0.371756409783073,-3.22844159756984
"cell3957_2",-1.11884569779944,18.0844289565464,-9.04701230151145,-12.1969704131076,-13.3305457981693,-2.29680103579035,0.338775721746909,2.48571028873593,0.00741089476603998,0.411515828942183,-0.704361979802524,-0.444831233149098,-2.39767170419823,2.84831261911947,2.53918482410373,2.6522881333993,0.00887832566097036,-0.063544063706436,-3.09858950264196,-1.8561588644404,0.877195236507444,1.48684853869312,3.86333210383036,-1.00423889793504,-0.154482124440609,-0.12297651038405,0.382449849730135,0.561073073023883,0.019899599682749,0.200846366626295
"cell3958_2",-0.0711923243438467,10.0228254993508,-8.60553889627022,-9.93534999798348,-12.7896425595976,-0.363587040050536,0.423525189633789,0.299282897685306,-2.63575116333749,-0.873867519125027,1.65058453134986,0.910968914772431,0.885038153110505,2.36134929412234,0.806634800081086,1.79498593952304,3.50764828336721,1.39512619570102,-0.71678186833328,-0.947736790117417,0.768059854025659,1.94905973246544,1.84590784678966,-0.163956647645513,0.606210976950457,-1.01114955323039,0.604245866027968,0.689306614317156,-0.490992624265985,0.404869080060511
"cell3959_2",13.2102886731811,-8.44808010695416,11.2618163938235,1.72090674996751,-2.42457303333164,10.1617437334149,1.61820180418961,-6.0413987944747,-3.82573342231113,1.11844422045637,1.13045716161484,1.32004653049587,1.8730922912081,1.45874275861071,1.19384554769776,-0.844187545273894,-1.88856354918887,1.47838777274379,-0.896386573623463,-0.301769416308523,-1.46543509492859,0.642367158826462,1.1582468998932,-0.220225034435486,-1.30614052161648,0.12567466398559,-1.88567118496898,0.520326499109787,-1.06330705597351,-0.0552442050348487
"cell3960_2",-18.8272175261117,-0.904235581634764,5.77711060155184,4.1552466798148,-1.89959940356589,2.66211439307688,4.69692569923528,-5.99953437737525,-0.912437026284352,-0.98762323164849,3.19736606655471,0.0642528465784399,-2.60366460672341,1.18555700353037,0.0285906258159471,0.913915161047879,-0.0194245452819983,-0.726127390187337,-1.12541860253209,0.961365375943294,-1.0066896774316,-0.613446393329992,-0.194742058666342,1.33020088785444,0.486493331048514,0.203664399505396,1.24953463553687,-0.556650622345078,0.453283546693195,0.38637603545139
"cell3961_2",-10.8603592315324,-4.43454580717439,1.33171470630198,-8.01190616679062,8.61439172260776,4.47500026541249,2.88571050149767,-0.254115235470779,-3.96900673091878,-0.512901991626483,0.319195408408022,0.772230299975105,-1.16634364800881,1.49934158427376,0.262296950466035,-0.332494146411664,-2.36563550315622,-1.84327275971365,-0.0824143218548557,-0.817339271792086,-0.984964494426438,1.55043695883643,0.735937010894924,0.401529670340755,-0.396173142441038,1.19096726569321,2.29256512384885,0.399302581378424,-0.0904158413931292,-0.215198698834009
"cell3962_2",-12.3094383052775,-1.16898479960258,-0.100548273428342,-10.2336459284602,9.51923523474338,3.82330314261805,0.672328378818291,1.8134468177938,0.739346632400747,2.54553148801947,2.06840982086127,-0.0356151978014098,-0.271092197653361,-0.2724202328724,-2.48347446612853,-1.50299571665313,-2.90380861296667,-1.39938102161199,1.8194303645755,-0.164482603284555,2.37484132369418,1.52173366907188,0.178869880762903,-3.92486523102531,0.180957508241816,-2.9172315924481,-0.094856739883718,-0.113144863807424,0.392054905783548,-0.886547433496138
"cell3963_2",-21.1735203313299,6.71557577764249,6.4906148751554,4.35661181347882,-2.71061525834075,-0.996992647163197,-5.5263244818492,-9.79952886430488,1.41039350403439,4.5157067773673,3.41970844947218,-2.70556889625543,0.873075870854491,-5.31353193524211,-6.46502730258203,2.82965479258803,0.281768359343867,0.159788387855228,-0.890599339364828,-3.12547015871297,0.541879097862575,2.22056858923482,-1.503877870265,-0.956961769360384,1.12131261456338,-2.63719611051064,-0.55204968594531,0.398901239391124,-1.52075672866458,-0.53237798964563
"cell3964_2",3.38635958232935,-4.02075686325269,-10.7576746765634,-10.1829261408231,-13.5060129708133,6.13130299449534,-1.38028051892341,-5.30251350871382,2.50209865471351,1.12364861909382,-1.95809644461747,-0.140077354318036,3.95483941302694,-3.78851060495577,-1.41906010077871,-3.20106081294836,-0.991994711329245,1.67573068163695,2.76485541570651,0.043528406319728,-1.13463817770962,-3.00283669447403,-4.40773475171462,0.917320535520575,0.508734585926674,0.288690879035421,-1.49623845038055,0.603448642499571,0.51967489791841,-0.658826386018024
"cell3965_2",-9.78391201049442,0.736873040897361,-2.2550047350306,-8.92638729685276,7.61813401574334,6.46506804210312,-1.34994214797595,-4.82157575386469,1.31983309440788,1.58252674057361,-1.27620362408697,0.133718981076139,-4.5464647849726,-1.92887299162326,2.1157421483583,1.14059658788935,-2.77789011453328,1.73845616515123,-1.96235085396503,0.323210241234968,0.0987733813343724,0.137001922719784,0.608300571240078,-0.122927772766998,0.460839591105631,2.19830964015246,0.94192396659144,1.14589072130719,-0.813375881392209,-0.109498753807043
"cell3966_2",21.9637102918785,-6.27351442737388,9.97922298225007,2.06967159712411,-1.37362073529136,-0.61905183124339,0.109066364797747,3.5027128579214,2.70649375966152,0.864188503878711,-0.74523911042613,0.322328873831778,3.01414753751552,4.0896214210596,-1.53809288721202,0.070072314474143,-1.14124336252707,0.310827649523091,-3.47519647590462,0.808579516203682,-1.42378052592254,1.31495235746985,2.04212159418565,-0.734594423568385,-1.89118437086765,-0.870680923827188,0.428775995306542,0.394057286578437,0.182985530872952,1.20693561863731
"cell3967_2",-6.8561856254243,2.69436040772971,-8.88638468875124,-9.32512573850404,-14.5968707392812,5.97692524596512,1.33614051851679,2.24931490734987,0.951760488610805,5.6790967048494,3.21926422725766,-1.15107312220758,4.31405760498451,-2.42676711886785,-1.73615416774572,-2.22044602988746,-3.13515445655528,2.42436715004502,2.57567517097681,1.18955701605269,-0.995503925396433,-3.17819485004779,-2.75095426904199,2.00683652442851,1.00865311693386,-0.676938134104884,0.493332510081434,0.666299764498942,0.861540425761772,0.285546168000369
"cell3968_2",-1.97351932429103,-1.87148358821403,-3.27520592203741,-11.4218530323507,7.66855186761465,-1.88069686234917,-0.428647265798276,2.95165635937273,1.9797546286015,-1.08880123510578,3.31045856997298,2.16333296654644,0.335694125282743,2.19489331929072,3.04451216578866,0.207188043308818,-0.24277784153751,-0.413129971776231,2.11978136700267,0.128643919028137,-1.88861179545045,-1.03948876050646,-0.772435393150238,0.934707547650467,1.89501283913316,0.900590719896902,0.771497886956444,1.5031989146661,-0.378594429776463,-0.934046242396212
"cell3969_2",-21.0422586868525,6.50254668640565,6.70036724704668,6.13254994368131,-3.69500443909918,-0.640368346002538,3.01741657742692,-1.14328576310963,-6.22695987990974,5.67333301969276,9.17187878381475,-3.51250980619649,2.74487701132099,1.19368110724088,4.45460084639802,1.5371609336745,-0.56408873614744,1.06518446259092,-1.58989741201893,-0.158257204150517,-0.62617943565166,-1.30054122711811,2.48173520024811,-0.535783977588511,-0.56290417356999,0.553779009750473,0.714081275625893,0.700377761555344,-0.918258581536754,0.630565421024463
"cell3970_2",-21.7590160569929,5.95684644041815,8.93507440349132,3.82067816934037,-2.84250453391957,-0.261284674713143,0.776233313249981,-6.15857741889359,-0.965113482303744,3.91977063099797,5.92495088508166,-2.78572282047709,-1.89913552630328,-2.16368335777884,-5.45908372427407,0.810448307765221,0.15434953650774,-0.732629675464472,0.0765942435049515,-1.27528582270834,0.123451204531528,1.78866361818111,-1.52484748083541,-1.10037213016719,1.41237877489232,-2.09438986836671,-0.196301438248392,0.0298405812701483,-1.4587382938877,-0.401125597079417
"cell3971_2",19.8432485507655,-6.37082232215231,8.48069963812105,1.04057868244363,-3.45362454838495,3.002458944094,0.773753855062425,-4.47402387642234,1.97110264453068,0.72890905698425,1.67164674939797,2.29786077570203,0.796000939252309,-2.89573331040319,2.92953325632938,0.951324164169398,0.958882565812538,0.709938092376473,0.650096327619512,1.58802625477181,4.82313518884497,-0.600736137055528,-1.42328099983722,1.96588202513637,0.901979302837622,-0.066964489362663,-0.223614500507922,-0.26358251493734,1.18090273488724,-1.01002095092378
"cell3972_2",-4.6827068030661,10.5361861631954,-5.11942013472352,-10.5465138350912,-2.27049734159236,-1.01166326262278,-0.681051645202948,4.08964057090933,-3.62254439213304,-0.860706204785479,1.08381276984458,-1.81128203493948,1.31393006687692,1.75450077904829,-1.07581768278916,1.05855680439422,-0.00478127938208458,0.156824669406608,2.19071344973789,-1.14907942185004,1.02807082841638,2.1214699951569,1.89079618838514,-0.258121545389906,0.869704215861942,0.600821984438703,-0.107483510426105,-0.13449773890806,-0.32489451802446,-0.575444703350134
"cell3973_2",-1.72644788730504,7.96187553000351,-9.80364858909822,-11.1529516415482,-10.0027035180709,-1.45355704104705,1.2369381182437,2.68448932136292,2.45057373156374,0.508284979622254,-2.92110303397753,0.329605717282124,1.1267083478386,-0.988733561969744,-1.68713567470021,-0.168086565726661,0.352361608944395,-0.427602457221962,-0.350373786383825,1.56516601450789,-1.03967124814988,-1.27532404461647,0.869978817280577,-0.87320728487692,1.08177892975645,-1.27786767120015,0.355683671632308,0.930488535615274,0.775374229061888,0.423533865143776
"cell3974_2",11.0580163311085,-23.8459928219397,-12.8001306389269,7.41038277548984,-3.46980144544343,-5.95150205401153,-8.70923939333632,-0.828008023090568,-2.17928552683471,-1.89358857615955,-0.0722037012205974,-3.08934271113772,-3.41521408245173,-1.60052539078636,0.660944945826616,0.229063994022306,1.38779318400566,-0.296309909923538,1.80571172141777,-2.37880645453179,-2.02596602646092,-2.07747575697387,1.67977127222479,0.217128701276874,-1.81241995967967,-1.28158033491254,-0.442598360104512,0.221019147970641,-0.524671724458509,-0.0481248786405524
"cell3975_2",1.92121735855004,5.87109199596404,-13.6388213432959,8.88065688214913,0.171153722466873,1.45052288164181,3.30912191146,-0.475277458370141,-3.02814067452757,-3.63713711214073,3.67920510496432,4.44754083552524,2.86855727039354,-4.82482818842328,-0.673055956938599,-0.263767828857445,-3.14928061908434,-0.342964743671322,-0.123622229722783,1.89224121947719,2.98268660770032,0.857130070259417,2.06575977400337,0.80715720988341,2.02932449574304,2.32847241813641,-2.39687775552953,2.75485998177452,1.0246400454228,0.466383607155563
"cell3976_2",-3.4967860346486,-1.51545274398084,-1.73186025471649,-10.6434752724275,8.87192629768203,-2.66073620499674,-1.31741185654897,-0.988424575644695,0.986033456246321,-1.10247648085879,-1.26954716530189,0.836418489742622,-2.10334798809408,-0.737966855045789,1.53190663743182,1.90235920930013,1.36995157972059,-0.272890784690549,-1.42305244467874,1.68698948569588,0.25013075876466,-0.325828055351876,1.57844805310432,-0.374144554164964,0.267624987496162,0.70189349306902,0.547220514475391,0.248473990317766,-0.32293442462736,0.458872248455817
"cell3977_2",-20.6210807707445,-3.57647273664165,9.51928072862838,6.3626083536038,-3.94779759496416,3.05364266562748,8.17071364417375,-2.11204249317673,-0.0385695862457502,-0.282844946438261,1.81467522647684,-0.562382098446981,1.21653582554952,4.32405938926044,2.15544802131598,-0.986462498663669,-1.09175981496177,-0.750914974396265,0.910746591205662,-3.53226540115245,0.347309906967457,0.229337718551565,0.101639746896226,2.19997899813778,-0.402704096232781,0.630704659706444,-0.863038587647923,0.319958966443277,-1.17581501540606,-0.817820479095318
"cell3978_2",-19.4540780892421,-2.10223782134947,7.03122266453473,4.41949789373615,-3.24472844270188,0.637579549355788,2.65126409411143,-3.3800537723058,1.28122134363487,2.93611550946193,4.70008480794741,-2.9525662209681,-1.43881487466142,0.073250313535256,-3.43603843795367,0.333656232149582,0.428162339693908,-1.35810414799711,-0.323313809971397,-2.56554846430325,0.290425970606276,0.869171118345001,-0.258004631788385,1.00159608371688,1.27672427980693,-1.41314769892758,0.431536980186988,0.574041935639366,-0.562986631899323,-0.537788674497059
"cell3979_2",20.6244279782528,-6.29959417507745,11.0844197314448,0.640065735995036,-3.19518129527756,0.743779867827547,0.115920904176626,-2.76687027823898,2.09915108529544,1.47253993758797,-0.573793861487571,4.08352530618432,2.25197638810268,1.15982616991571,1.01368809397425,-0.98940814428191,-2.11160233500564,-0.835971329868324,-2.15639926436182,-0.396840886904856,-0.93847597457276,1.24693554846305,1.72598535105239,-1.03958504932083,-0.100515884889939,-0.349884512837821,-0.115039298987205,1.24641087132873,-0.357827274393377,0.432116011689298
"cell3980_2",3.03455351241306,-2.86437015654549,-2.36896202900869,-12.1428591360339,9.89142934150305,-7.18383161985813,-4.54702485089974,2.26974455400646,-1.07116155067879,0.183194947351196,4.01909935371798,-0.712788630212456,2.06455099317844,1.2183902025645,1.52644642311462,0.468792582705403,4.39331914885575,2.77674031715792,0.186636923522778,-3.06622590101964,0.199890709858585,1.03759663235356,-1.74503891248246,0.4123822689012,-0.0122135948267119,0.958830244598726,-1.79156358242155,-1.88141590843727,0.561722875953119,0.0679603176477168
"cell3981_2",-12.829857631621,-8.80507480153931,1.4537902107403,-6.34904426635734,6.76670833690551,1.60090784381403,4.30576947531075,5.02656538375587,-2.15495021911341,2.01612722238924,3.44216579792417,0.696288826752234,1.65525054709764,4.02624800019679,0.0438967386830255,-1.43809034358046,-1.11581335880576,-0.892690306255162,1.25246515895914,-1.42177253262159,0.971359996590886,-0.223811501496689,0.76150319019849,1.46875837060861,0.292590442043571,-0.771598013806901,1.44648852480734,0.0259649170739932,0.104876844528472,-0.716555070288552
"cell3982_2",-13.3920121884107,2.32046496157446,6.97712995141013,5.09375777751552,-4.01531794512014,-4.96882016199323,-0.921246070286875,-8.98335035464526,2.78273592823223,-1.81216770750826,3.03101476742406,1.05433877010373,2.67465824751932,-1.93308401159697,0.10998399957992,3.77219416265095,3.01816542934657,2.17383499674938,-1.27877680651139,-3.25104457142524,-0.541422353599199,0.432473425395171,-0.727638769313222,0.487122355788335,-0.956562772703429,-1.56887574497038,0.551074516676646,0.82743247587814,-0.507432881495913,0.724237600988996
"cell3983_2",13.5947382084236,-0.906766249367514,-20.4250824597584,9.43984534390478,1.54346265805011,2.53189629706989,-5.71886725302146,-6.42526076906414,4.28169844756334,4.34912417880872,1.85303529516303,-0.816121563066251,-0.91939766757134,0.41351182061484,-0.62950069829259,1.09487629176727,-0.738219491765844,0.37875431996483,1.30072619946622,-0.754103997402982,1.40827386167397,1.08610285194235,0.336240125786495,-0.0500894154979169,0.872626586625828,2.25487353989713,2.36393846750926,1.35442638454552,2.52995586965494,-0.821901454908679
"cell3984_2",0.0374499491865439,10.8070220778306,-9.99475167817673,-11.3059859160199,-13.1884193686345,-0.111230466001488,-0.108667366087613,0.928334125824351,0.843889679809065,0.0972754682402378,-0.25415378111182,0.582679095462054,-1.25517952507689,1.58924009100834,0.579605303759003,1.59304152508453,0.780872189443126,0.32035692854124,-1.06579212527361,0.22574703023585,0.836735707107625,1.48282113067817,1.34153892213027,-1.06322936630622,-0.953883206505145,-0.894554204827301,0.123503823223642,0.124803600039129,0.793691431231933,0.384411943116736
"cell3985_2",20.4588080450096,-2.60331863380806,9.42502605379027,-0.831431823835477,-0.313806085274762,-5.41219553694633,-2.72000437899202,1.75468016490606,4.11219428244955,4.4517730191923,-1.32242653611527,-0.258549719260639,4.09155623016155,2.10169922921605,-0.411860845114629,0.231139557829632,-1.8925560265712,-1.79220922739278,-1.42330920549991,-1.14919426082624,3.25076809063191,2.68669589887946,2.22336061337821,-1.76707394170642,-1.26663863515969,-0.484877020873521,1.00489120365988,-1.3591232717496,2.1524821969752,-0.161975611149739
"cell3986_2",-2.51744691383332,-2.63011051789699,-2.46227597066077,-9.38762560043438,9.99306055729865,-5.18185817635339,-0.989303581715756,3.20366313959738,0.772516106832244,-2.61757022820358,1.32371315325101,0.86007157009883,-0.0549801162266401,1.57337752101821,1.55120287473646,-0.908824028323901,0.492373145573237,1.08358654810901,-0.797363428939289,0.759070194369924,0.207079339938097,-0.164618411086058,-1.84689748568371,-0.101790456488639,-1.09178102406558,0.530322524264463,1.48074054747931,0.506389147695996,-1.86835251123985,-0.829996531253978
"cell3987_2",-5.50630449972504,-2.57755864722744,-1.16540912741696,-12.194017741338,8.16174733981978,-2.05139096286285,-3.18283366540815,3.39728822397306,0.747996975604758,0.7209493474213,3.58752658954797,-0.856014336095408,-0.682128615084485,0.714699069143779,0.787630002180865,-0.259328333499455,-0.730173511698403,0.644484393036896,1.49050750479435,-2.51317912731857,-0.440950005910693,-0.0186468161000787,-0.989084597887932,1.17806722707024,1.49120133023073,-0.0982616793567018,-0.465742827216786,-0.386779288025998,0.202553127168755,1.09660688012431
"cell3988_2",-8.2756600601526,-6.81700834113888,0.0327662565060532,-9.45569499190362,7.01908024342112,6.20724915940965,-0.952069541258212,-4.65236709181376,-1.73462892969391,0.310962089194761,-0.176719389641558,-1.28848865222363,-4.33101180982236,-2.46256840205266,-1.25312187922847,0.502157959414712,0.152508684591192,0.280818068246854,-1.1005407314903,3.70368203176268,-0.605881025615691,-0.872061072285898,-1.06492827638836,0.3450752282622,-0.22954146809033,1.1554262066965,-0.180253934551469,-0.40598799812893,0.321309122841122,0.431693389900754
"cell3989_2",19.9743162493265,-4.71248592053566,11.3317934963043,1.24240116599325,-1.79202156360144,-2.13231461659298,0.781479642530464,2.03185132354738,3.21703577853385,1.742453834084,-0.913148142045727,2.48183109814521,2.00685272062673,4.01885697810092,-1.8928020856916,-0.793324402265486,0.118974629503094,-1.13982544139184,-0.858353347030918,-0.0220005798948889,-0.00104616171978389,3.022203567772,0.485086100332908,1.05994199047563,-0.23939816413915,-1.23429273578267,0.634874820815504,-0.931976851136163,0.503550519145858,1.0664680647203
"cell3990_2",23.7802540396574,1.94431825787058,12.9739211913617,0.733030144538968,-0.363602038232572,-2.33678093806681,-4.24343617585931,1.3007501754021,-2.71858828633143,1.59873509876646,-0.908749423755458,0.632724678370761,6.19279588261332,0.245501154156319,-2.06772988453443,0.486476736743739,-2.54080958730324,0.0384488760642295,-3.10230907413875,0.70744496587238,-0.375815653507527,3.84313073929997,3.83465938539885,-1.96351133999607,-1.35537334278301,-0.541419681718259,-0.91859775996295,1.69642379855188,-0.267223800283314,0.86048082399765
"cell3991_2",25.144542942298,-7.37158018748169,8.54430829215582,2.49029302982942,-2.23641239629964,0.68253264774868,-5.73213852341282,-1.53912534606737,4.06206214238258,-2.21652441604039,1.1718080677489,-0.400430397795029,0.661483474551895,1.94809726939102,-2.38745185747129,-0.617348549799145,-1.07279832671062,1.84887538721367,-1.87580511770637,-2.71178961155449,-1.84741604019415,0.910219222790063,2.6200461857217,-0.00041220278212855,-0.803306144848556,2.27021460337026,0.866497761116659,1.50703813627522,0.104022978409023,0.374380604442284
"cell3992_2",-7.5597132953172,-2.96785375573381,-0.417252130734498,-11.5822634816327,11.0841618310874,-0.187579603194379,-1.49426161121545,0.912600671548333,0.988763639733955,0.271391029158645,-0.66722233845273,-0.826375632018708,-2.13440385680332,-0.711621657460965,0.0450361742642141,0.808088817610135,-0.626490773495628,-0.759227413344283,0.0682612991785578,1.93253664512152,-0.598957372604751,-0.642096781179598,0.465985221655829,-0.681659692271025,0.845630089969893,-0.28925719680709,-0.0978311459537252,-0.726449921941516,1.27381714984852,0.152691447045125
"cell3993_2",-5.7195142132453,-1.46113155609309,0.0479448072968564,-11.0297807541456,10.7480513967583,-0.511323891491624,-0.807785224527563,1.60517301297695,0.498552398359801,-0.106854135460437,0.398027385895756,0.136273577081594,-1.70603703810922,2.86780804861761,0.0699047839901467,1.34028717790502,0.562406829147595,0.152297403614987,-0.685851639891371,0.129420097604757,0.965018380288534,0.965156294021196,0.960822353094643,0.267145584746381,1.6628039312627,-0.635487611801376,-0.717500977904204,-0.0213282254248205,0.839701353460791,0.344620833448267
"cell3994_2",-18.1041908419731,7.55262227499492,7.55303948428984,5.3566649812723,-4.70852761635778,-2.96943651151641,-1.18285308778482,-5.51365275174115,3.04854670218193,0.810950619817752,6.96435454236827,-0.398115575062387,-2.09281224259366,0.285667698145965,3.55808585161734,0.992223509938575,2.01360912258175,4.64618480146343,-1.41639690217156,-1.61726651587872,-0.228255278175617,1.00983537361556,-0.342290945866333,0.474155396729039,-0.520558910783367,-0.13341834044033,2.01753445384749,-0.779576347918662,-0.590740565697783,1.15864929314096
"cell3995_2",-8.9212712968763,-1.41369230605737,0.367844162459283,-10.03756481991,8.31269230579201,3.62884247448628,-0.036930876759306,-3.90698190313892,-2.8080496796961,0.741090992190506,0.37360380979557,0.594828737991148,-4.84830831705048,-1.10207262632662,0.602128981537476,1.24004335220887,-0.167146187755491,-1.37251618122294,-2.39209261824342,-0.238565507396399,0.0525460670163244,1.45037040707454,-0.400226485887174,-0.727227327823474,-1.83363351491161,1.37207972019726,-0.394789227569261,-0.66456981219251,-0.0401697814570701,1.19187569774184
"cell3996_2",-8.22283380427834,0.705972153108188,-0.557297312091344,-10.7553272654015,9.00428616749718,-0.210161225932524,-0.999006527882328,-0.759259110862702,-0.847335879683412,0.880262972198117,2.29893662937158,2.27075488543139,0.514942861347202,-0.676036012551369,1.28638399387747,0.878325419767333,-0.33924032029698,0.576397211546724,0.0242915926737104,0.192463525159498,0.0859784292898002,0.257354253536828,-0.864025496418329,-2.38203861182553,-1.28185311845477,-1.17430946447542,0.538687954097501,1.29283188655986,-0.900930100783635,1.12302348675723
"cell3997_2",2.96512768927977,-7.74359544602237,-2.65688268333647,-10.5990946191086,8.71950691320619,-5.68243914577328,-2.13206918951421,0.943095653900039,0.214386485918973,-1.60485202253521,-0.0102596303115729,0.890060623559338,-1.03952391167825,-0.265559707946435,0.167097320795872,0.786444340069495,2.07611902507307,-0.74725778643927,0.847054904721555,0.893893904251763,-1.61383172940554,-1.11631991282492,-0.324090501600032,0.0506574634668837,1.98259282368258,2.27348671764062,-0.0268936852788845,-0.14413957190801,1.01888468080928,0.174456751285602
"cell3998_2",-8.13147154042864,-5.70292263486017,0.325442201953677,-9.09844840125804,8.70817341308872,2.41191837220608,0.670704415388104,-3.07413821538506,-0.714016286759898,-3.18881358157516,-4.88497399978079,-0.195027450765071,-3.4747514004757,-0.0409602977112276,-0.931066763236337,1.3758737677492,0.0815869022200831,-3.04228791536573,-1.18085288590663,3.21788012519024,-1.46610276805449,-0.944106121738345,0.0309073505942268,0.0517193261657952,0.172498332602667,0.349004447118777,1.02456884264955,1.24066787366113,-0.11272546731777,0.43070102426624
"cell3999_2",-0.133583908051922,1.59875322975882,-1.16017051410178,-9.70847808140438,10.324554849639,-5.48334483625472,-2.49503410623383,0.084086543396294,-6.07291034547879,-2.93206924336962,-0.0778095963875631,-1.05036562904025,-3.39671174628722,0.599481825402978,1.75016795993793,1.163165318306,2.36673614415676,-2.14508298024859,-0.850260581222927,2.4347498983581,-1.7251552048601,0.0723517339515919,-2.14100734705472,0.731159336056919,0.702860461953884,2.65382101349428,-0.0528395232383779,0.932049085193055,-1.17238986215338,-1.3127379941004
"cell4000_2",-16.6246372799651,0.404062306332219,7.351092577731,5.07246377349383,-2.11888364825807,-2.35293093719712,4.61711172766737,-6.65946680776585,2.63358705880206,-3.50677153084195,0.00591336932333497,2.08346378737514,-0.185770743404595,0.62573536788346,1.59553152595391,2.09737483971142,2.76590165207617,1.5638957334224,-1.2044654689823,-0.310001631946046,-0.569226368922601,0.521556567376132,0.183845626793665,0.781559748665482,-1.20905830767514,-1.49839023947597,0.477021700001313,0.284168529568241,-0.224717553106299,0.64754999984094
"cell4001_2",0.87072432665491,0.0177788735452624,-8.19850060745639,-9.38945808450827,-11.534246388202,5.72269654394675,-0.687523660745915,-3.2636957460005,-0.742385533574482,-0.865640160075028,0.534040821275894,-0.788966355620691,-1.87480462877276,0.0834606551962871,2.51882849725734,1.47648537858555,-1.46261713781436,-0.612942224816573,-0.0941696737606382,-1.09215389083252,0.94700004380179,0.511346303527216,0.242219744477689,0.884607516641865,1.97566208704808,0.409378591862159,-1.18167684305576,0.0653927005254677,0.29999684899712,0.499311611688352
"cell4002_2",25.2762157125628,4.26681522266084,12.7007917631653,0.105364573708247,-1.26565847565033,-4.20010591577378,-2.13188337116732,2.66718632724091,-1.86502174273982,3.89734368400125,-0.313051297058127,3.13057708509211,3.11127799908126,-0.372279357823749,-0.289122903591113,-0.648114875857576,-3.31468218841334,-1.61288584440298,-2.77033410073793,0.759793453246902,-1.72527877233182,-0.904347315293065,-1.47608732012055,-1.58631501412401,0.770279474667744,0.738568414414002,0.967932656778804,-0.260563700433822,-0.270442358480653,1.56012836630926
"cell4003_2",-10.3319581744068,-2.82591480391085,-5.52873869519733,-5.34819451491173,-10.2807735461052,12.1727378077649,2.51606237906084,-0.73490082623291,-3.11119562865491,4.29365911271986,4.30207721680315,-2.6984006443784,0.0560321943674667,-1.44175237662887,-0.254855958403116,-1.40989606965102,-3.59869477753195,0.84022334223401,0.0471455706145219,0.544301181282072,-0.206975827823747,-0.977436936825296,-3.07103578020959,0.95371295064356,-3.23532358595237,-0.320837785632976,-1.08478949438754,-0.30149573890368,1.08636238651782,-0.263096856395365
"cell4004_2",7.83402763091014,-2.08397512155674,12.382584578762,2.02379443480492,-2.37888682995452,-2.9736277755816,0.730158107701278,-2.43693241261517,2.90573431058616,0.156973906941717,0.930541892644047,3.13183838603028,1.40544451961102,1.6680089747159,-0.968346131696952,0.746990951137983,1.27839489947916,0.343692321855524,-1.09972525262478,-0.185933214367719,-1.21513231955804,0.43967948022253,0.346708212602072,-0.709607295585864,-0.316071108856975,-1.63429199518843,0.1457758847042,-0.237515716649041,-1.5259871997631,0.5953923005962
"cell4005_2",-21.55746029638,1.99629144578127,5.51052760883636,4.44178380942151,-0.936107940176268,5.37968138746483,4.13751839483917,-5.68955547485454,0.471399275720438,0.293888282215244,2.16086928444231,-4.11114034660743,-4.27670004147477,0.354799352887975,-2.61670300798795,-0.132886015589957,-3.11910213937648,-1.86495436018535,-0.468263865883893,2.06012870046512,-1.70075305356501,-0.477794016079969,-0.567464297690683,1.62538692424915,1.50738859160599,0.199472265826391,0.0141850764815088,-0.943036633687964,1.25757837033991,2.5829814418701
"cell4006_2",-4.15637836898996,-1.89988940811443,-7.40109946343643,9.66648422380037,1.48772964015778,0.166612155464287,6.48603091943714,6.97605978352342,-0.583517949559801,-3.89124781876869,5.04476748291031,3.40100607002296,1.65515285356499,0.491816545246619,-3.36555471583331,-1.92655622361919,-2.08618162885785,-1.11040830815619,-0.0143240320252933,3.11091455406998,1.42615800712456,-0.591932731241726,1.09796032552714,0.55609582770194,0.682053235987818,0.217017830457752,-0.38066853190142,0.606119283131146,-0.07849678880288,0.465149045120564
"cell4007_2",-9.40372993169748,-2.26421311526858,-0.272638799444572,-11.6612561060773,8.15612265991446,0.523804640192529,-2.27542262992106,-1.96810561312088,-2.18056828717913,1.54648128687074,3.14701569776742,0.454249913845749,-1.15923252196914,-2.66220937270721,0.901472270657518,2.11802255368984,0.512358415306973,1.04937458783582,-2.19725543600949,3.01428718753817,-0.327826887177626,-1.02913418948613,-0.581230884058041,0.892409187266488,1.13522749012006,-0.00101037030431566,0.582932303823162,2.10712146456151,-1.38408090456223,0.345147986626715
